client_id,company_name,industry,company_size,annual_revenue,headquarters_country,contact_email,phone,website,acquisition_channel,risk_score,monthly_retainer,client_since
CLIENT_002057,Company 458,E-commerce,Enterprise,2166429758.262659,France,contact457@company457.com,+1-237-512-1076,https://company457.com,LinkedIn,0.6483418432213771,93101.72897300674,2024-11-19
CLIENT_002058,Company 459,Financial Services,SMB,-1882634663.6060266,USA,contact458@company458.com,+1-333-870-4393,https://company458.com,Cold Outreach,0.16173143154868946,11545.068976983866,2024-04-26
CLIENT_002059,Company 460,Technology,Enterprise,27369502870.33682,France,contact459@company459.com,+1-427-767-7370,https://company459.com,Partner,0.24185732225183085,102566.87926174249,2021-10-04
CLIENT_002060,Company 461,Technology,Enterprise,32899556476.61018,USA,contact460@company460.com,+1-771-797-4317,https://company460.com,Conference,0.3539408068095004,107529.61061631406,2024-11-30
CLIENT_002061,Company 462,Manufacturing,Enterprise,12741920265.017878,USA,contact461@company461.com,+1-251-657-8577,https://company461.com,Conference,0.5708755625704895,96185.23649074828,2021-09-02
CLIENT_002062,Company 463,Education,Enterprise,858943146.9420713,France,contact462@company462.com,+1-272-911-1157,https://company462.com,Referral,0.10956296180866165,104883.8722339932,2023-07-01
CLIENT_002063,Company 464,Manufacturing,Enterprise,10803486294.934298,Germany,contact463@company463.com,+1-221-386-3023,https://company463.com,Cold Outreach,0.8675773543306358,96596.10931177744,2025-02-13
CLIENT_002064,Company 465,Healthcare,Mid-market,662977623.8467256,France,contact464@company464.com,+1-256-879-3516,https://company464.com,Conference,0.6303401100023486,93259.57120132532,2023-04-11
CLIENT_002065,Company 466,Financial Services,Enterprise,9506561751.004753,Germany,contact465@company465.com,+1-844-870-2456,https://company465.com,Conference,0.32897912852453703,101393.13061244081,2023-01-22
CLIENT_002066,Company 467,Education,Startup,218223691.1127415,France,contact466@company466.com,+1-870-147-2908,https://company466.com,Conference,0.5739975277845012,656.9992496254536,2024-08-07
CLIENT_002067,Company 468,E-commerce,Enterprise,47557956547.30206,France,contact467@company467.com,+1-894-236-9304,https://company467.com,Conference,0.2702532517381682,101692.27437803756,2022-01-22
CLIENT_002068,Company 469,Healthcare,Enterprise,6026868093.846971,France,contact468@company468.com,+1-846-300-4582,https://company468.com,Partner,0.3223697700640957,97514.43958432777,2023-02-02
CLIENT_002069,Company 470,Technology,SMB,972216489.8230404,Canada,contact469@company469.com,+1-662-446-8307,https://company469.com,Website,0.9529728519307501,2784.252520601633,2022-05-24
CLIENT_002070,Company 471,Healthcare,Mid-market,-2597898221.246644,Australia,contact470@company470.com,+1-531-248-1036,https://company470.com,LinkedIn,0.38973168196976515,102165.63174671937,2022-10-07
CLIENT_002071,Company 472,Education,Startup,2009729078.9665656,Canada,contact471@company471.com,+1-303-872-9105,https://company471.com,Referral,0.5578411662751763,10854.17956000824,2024-03-15
CLIENT_002072,Company 473,Technology,Mid-market,386286374.1074901,Australia,contact472@company472.com,+1-844-862-4727,https://company472.com,Website,0.22579518491334308,12823.6920548191,2022-02-18
CLIENT_002073,Company 474,Education,Enterprise,48481720226.62235,UK,contact473@company473.com,+1-736-811-7168,https://company473.com,Website,0.6060807009352672,107675.1520762819,2023-07-11
CLIENT_002074,Company 475,Technology,Mid-market,944957033.2600666,France,contact474@company474.com,+1-543-957-3374,https://company474.com,Conference,0.6002504199148604,83930.14301718857,2022-12-08
CLIENT_002075,Company 476,Manufacturing,SMB,715959172.7352096,UK,contact475@company475.com,+1-877-826-6141,https://company475.com,Website,0.7918783999328456,20692.437281189574,2022-03-25
CLIENT_002076,Company 477,Healthcare,Enterprise,15413192158.91187,France,contact476@company476.com,+1-702-615-2348,https://company476.com,Website,1.0158670694476977,93995.01329117002,2022-10-15
CLIENT_002077,Company 478,E-commerce,Startup,1527855416.5331478,Australia,contact477@company477.com,+1-484-346-9051,https://company477.com,Conference,0.5497877392389667,972.739192685181,2023-01-31
CLIENT_002078,Company 479,Healthcare,Mid-market,183237883.1428374,UK,contact478@company478.com,+1-634-790-7336,https://company478.com,Partner,0.12837267607532396,21491.707905217016,2024-04-26
CLIENT_002079,Company 480,Manufacturing,SMB,-1238489131.81272,Canada,contact479@company479.com,+1-300-922-4576,https://company479.com,LinkedIn,0.6632551234678318,9339.103826177707,2021-07-31
CLIENT_002080,Company 481,Technology,SMB,2064600793.4426866,Canada,contact480@company480.com,+1-465-670-5612,https://company480.com,Conference,0.826489509089948,4933.122182355731,2021-11-21
CLIENT_002081,Company 482,Healthcare,SMB,-432162060.7917769,Germany,contact481@company481.com,+1-656-853-9105,https://company481.com,Website,0.39346915638274593,9099.943444269624,2021-10-17
CLIENT_002082,Company 483,Technology,Enterprise,16143307887.009623,USA,contact482@company482.com,+1-965-512-4659,https://company482.com,Referral,0.07616381031515657,108350.01899048474,2021-06-19
CLIENT_002083,Company 484,Healthcare,Mid-market,20883154.782050893,Australia,contact483@company483.com,+1-488-474-9341,https://company483.com,Website,0.5285801536657715,98470.59364791552,2025-03-12
CLIENT_002084,Company 485,Manufacturing,SMB,211394449.59673533,Australia,contact484@company484.com,+1-401-610-5965,https://company484.com,LinkedIn,0.663048058281433,4853.777155080199,2022-02-19
CLIENT_002085,Company 486,Technology,SMB,-149704576.9796713,UK,contact485@company485.com,+1-549-256-8867,https://company485.com,Website,0.6917021053821827,6994.615492493317,2024-01-10
CLIENT_002086,Company 487,Education,Enterprise,49720453411.01238,UK,contact486@company486.com,+1-200-402-9393,https://company486.com,LinkedIn,0.7787645798063699,107401.29774947383,2022-03-19
CLIENT_002087,Company 488,Technology,Startup,-1306430208.7219546,France,contact487@company487.com,+1-580-795-9378,https://company487.com,Conference,0.46766715958845784,698.0177171127998,2025-03-31
CLIENT_002088,Company 489,Manufacturing,Startup,1068354644.0977093,UK,contact488@company488.com,+1-518-747-5465,https://company488.com,Website,0.5237816542806254,2892.280934605172,2021-09-15
CLIENT_002089,Company 490,Financial Services,SMB,-543570208.3314843,UK,contact489@company489.com,+1-489-912-2763,https://company489.com,Website,0.5638779358929836,8832.546843397502,2023-10-21
CLIENT_002090,Company 491,Manufacturing,SMB,3147991420.1915393,Germany,contact490@company490.com,+1-662-906-8518,https://company490.com,LinkedIn,0.4566367399755061,3182.8771211436992,2023-07-23
CLIENT_002091,Company 492,Financial Services,Startup,2534276042.106256,USA,contact491@company491.com,+1-940-818-6845,https://company491.com,Partner,0.9651401112132448,3700.565992293872,2021-08-24
CLIENT_002092,Company 493,Manufacturing,Mid-market,161852684.9840885,USA,contact492@company492.com,+1-558-748-1511,https://company492.com,Conference,0.48002116147098,56501.11183405181,2022-05-23
CLIENT_002093,Company 494,Healthcare,Startup,1294032829.1862345,Canada,contact493@company493.com,+1-310-543-4535,https://company493.com,Referral,0.8337488314622671,7646.841097948937,2022-10-05
CLIENT_002094,Company 495,Education,Startup,849881131.5249687,Australia,contact494@company494.com,+1-417-704-3700,https://company494.com,Conference,0.3531689781716856,2194.1991292425205,2022-08-31
CLIENT_002095,Company 496,E-commerce,Mid-market,-1268386730.508592,France,contact495@company495.com,+1-306-534-2297,https://company495.com,LinkedIn,0.8779607685345335,27812.353346855456,2023-05-26
CLIENT_002096,Company 497,Financial Services,Mid-market,987239093.3589576,Australia,contact496@company496.com,+1-803-804-4335,https://company496.com,Cold Outreach,0.16565308081084512,43353.69422741454,2022-03-10
CLIENT_002097,Company 498,Technology,SMB,-2667821833.8944025,Australia,contact497@company497.com,+1-951-800-1102,https://company497.com,Partner,0.32695080638932555,5260.385923549889,2023-03-17
CLIENT_002098,Company 499,Manufacturing,Startup,1424656343.7278197,Germany,contact498@company498.com,+1-774-623-8887,https://company498.com,Cold Outreach,0.13134735594561672,11069.658834597265,2021-11-11
CLIENT_002099,Company 500,Technology,Startup,1644115380.4366395,Australia,contact499@company499.com,+1-745-326-8804,https://company499.com,Website,0.9059590228758727,9766.989045957227,2023-07-29
CLIENT_002100,Company 501,Manufacturing,Startup,1040947382.8614057,USA,contact500@company500.com,+1-291-666-6500,https://company500.com,Referral,0.9072372117094333,4530.396042842139,2022-05-25
CLIENT_002101,Company 502,E-commerce,Startup,709375051.9415264,Canada,contact501@company501.com,+1-225-776-8543,https://company501.com,Referral,0.3831785180715652,5397.769681052643,2023-01-05
CLIENT_002102,Company 503,E-commerce,SMB,67597126.41366035,France,contact502@company502.com,+1-334-632-2972,https://company502.com,LinkedIn,0.7862944486583969,5471.831411287652,2024-04-30
CLIENT_002103,Company 504,Technology,Startup,-710443152.5116886,Germany,contact503@company503.com,+1-491-713-9564,https://company503.com,Conference,0.24275233046483513,545.7394850880919,2023-07-29
CLIENT_002104,Company 505,Healthcare,Mid-market,-1037863275.0468596,Germany,contact504@company504.com,+1-243-152-5361,https://company504.com,Partner,0.7137304499337291,31580.11478064191,2021-08-10
CLIENT_002105,Company 506,E-commerce,Startup,-1649392267.1210933,Germany,contact505@company505.com,+1-289-166-9182,https://company505.com,LinkedIn,0.9686356362496051,5108.936174264335,2022-09-04
CLIENT_002106,Company 507,E-commerce,Startup,1961663028.9333901,UK,contact506@company506.com,+1-862-846-3649,https://company506.com,Cold Outreach,0.5297007925739998,10637.925543611484,2024-07-26
CLIENT_002107,Company 508,Technology,SMB,-248633860.32592386,France,contact507@company507.com,+1-907-743-8087,https://company507.com,Conference,0.859509328103053,70.20390953527112,2024-09-09
CLIENT_002108,Company 509,Manufacturing,SMB,469980156.426138,France,contact508@company508.com,+1-807-651-2930,https://company508.com,Cold Outreach,0.8739227170033185,9077.285283126552,2021-08-23
CLIENT_002109,Company 510,Financial Services,Startup,-1906823156.0426052,Canada,contact509@company509.com,+1-565-449-6559,https://company509.com,Partner,0.5500478465296629,9498.519440684562,2022-01-16
CLIENT_002110,Company 511,Manufacturing,Startup,115475840.4316859,France,contact510@company510.com,+1-768-132-6617,https://company510.com,Referral,0.6574609462006866,7639.94131537043,2023-05-28
CLIENT_002111,Company 512,E-commerce,Enterprise,4631019888.311118,Germany,contact511@company511.com,+1-338-825-3359,https://company511.com,Website,0.8477948747072673,96442.33811799924,2021-11-26
CLIENT_002112,Company 513,Healthcare,Enterprise,38065393523.53868,UK,contact512@company512.com,+1-971-692-4415,https://company512.com,Website,0.8396328399114606,100113.06340182919,2023-09-07
CLIENT_002113,Company 514,Manufacturing,Startup,-1589070853.30452,Germany,contact513@company513.com,+1-302-524-9898,https://company513.com,Website,0.716324424930468,920.3071910557278,2022-01-03
CLIENT_002114,Company 515,E-commerce,Enterprise,44829894557.951,UK,contact514@company514.com,+1-866-871-2230,https://company514.com,Referral,0.5408838600418823,96809.81917524856,2024-12-27
CLIENT_002115,Company 516,Technology,Startup,-931270351.3651391,Germany,contact515@company515.com,+1-575-455-1217,https://company515.com,LinkedIn,0.49143112342513595,-3571.827412259916,2022-06-20
CLIENT_002116,Company 517,Manufacturing,Mid-market,1251274606.346228,Germany,contact516@company516.com,+1-447-547-5132,https://company516.com,Website,0.5518200250843547,26012.775198606614,2022-09-27
CLIENT_002117,Company 518,Education,Enterprise,45287004943.02343,UK,contact517@company517.com,+1-836-531-9891,https://company517.com,Website,0.5291746016946552,101866.10042676708,2023-02-21
CLIENT_002118,Company 519,E-commerce,Startup,717283386.4961295,Canada,contact518@company518.com,+1-781-232-8282,https://company518.com,Partner,0.945517162911531,4774.880994036888,2023-04-12
CLIENT_002119,Company 520,Education,Mid-market,1216939186.7211654,USA,contact519@company519.com,+1-374-625-3214,https://company519.com,LinkedIn,0.823879131482448,68834.8711548283,2021-11-21
CLIENT_002120,Company 521,Manufacturing,Startup,-1351387905.2306476,France,contact520@company520.com,+1-625-107-6649,https://company520.com,Cold Outreach,0.2217085865580063,116.60962627780373,2022-02-27
CLIENT_002121,Company 522,E-commerce,Mid-market,131192417.55841388,Australia,contact521@company521.com,+1-674-812-3116,https://company521.com,Website,0.603581612937943,43835.78669860862,2021-07-18
CLIENT_002122,Company 523,Technology,Startup,-1359221423.8927813,UK,contact522@company522.com,+1-748-500-9039,https://company522.com,LinkedIn,0.34799067951035845,1882.4575481405805,2023-07-24
CLIENT_002123,Company 524,E-commerce,Mid-market,274978516.5503532,Australia,contact523@company523.com,+1-660-842-3767,https://company523.com,Website,0.65479371691482,96172.569383685,2021-10-07
CLIENT_002124,Company 525,Financial Services,Startup,1270159601.504875,USA,contact524@company524.com,+1-560-196-4024,https://company524.com,Website,0.6700930222800374,4412.525799688474,2024-03-09
CLIENT_002125,Company 526,Education,Startup,333768651.6587955,France,contact525@company525.com,+1-750-725-6987,https://company525.com,LinkedIn,0.17977617809494642,7422.585101347576,2023-07-10
CLIENT_002126,Company 527,E-commerce,SMB,1141024246.034903,Germany,contact526@company526.com,+1-373-484-1184,https://company526.com,Cold Outreach,0.4176299169191989,7499.494845389858,2022-12-10
CLIENT_002127,Company 528,E-commerce,SMB,2229970828.240082,Australia,contact527@company527.com,+1-414-689-1090,https://company527.com,LinkedIn,0.35127102857956527,185.7375888098204,2022-07-10
CLIENT_002128,Company 529,Manufacturing,SMB,-567220167.5164825,Canada,contact528@company528.com,+1-360-315-9037,https://company528.com,Partner,0.6211199872946198,-76.5557301306053,2021-11-29
CLIENT_002129,Company 530,Financial Services,SMB,152257626.06799498,UK,contact529@company529.com,+1-315-279-7475,https://company529.com,Partner,0.9358917023781744,-3110.2012664312533,2021-10-15
CLIENT_002130,Company 531,Education,Startup,-192214603.43155685,Canada,contact530@company530.com,+1-857-717-6520,https://company530.com,Website,0.8916446726251198,1661.4572523979919,2023-08-31
CLIENT_002131,Company 532,Manufacturing,Enterprise,33973819348.94324,UK,contact531@company531.com,+1-763-701-6427,https://company531.com,Referral,0.8912746000970846,102004.8498652066,2023-04-29
CLIENT_002132,Company 533,Financial Services,Mid-market,-3086709090.7816463,UK,contact532@company532.com,+1-611-251-1194,https://company532.com,Partner,0.31507118514260385,38391.16359170401,2023-11-01
CLIENT_002133,Company 534,E-commerce,Mid-market,29571802.729415946,Canada,contact533@company533.com,+1-240-176-8010,https://company533.com,LinkedIn,0.2542152697076544,99213.51070354067,2022-04-05
CLIENT_002134,Company 535,Education,Startup,-1007086589.096942,Australia,contact534@company534.com,+1-780-862-6051,https://company534.com,Referral,0.6922252820483794,5451.748952984865,2025-02-26
CLIENT_002135,Company 536,Financial Services,SMB,196036562.00117564,Germany,contact535@company535.com,+1-995-244-8806,https://company535.com,Referral,0.7706040112085655,3760.9116678155187,2022-07-24
CLIENT_002136,Company 537,Education,Mid-market,-1282936432.9164307,Australia,contact536@company536.com,+1-434-443-8292,https://company536.com,LinkedIn,0.22834836944269588,12047.279688930194,2022-10-29
CLIENT_002137,Company 538,E-commerce,Enterprise,28145217910.347214,Australia,contact537@company537.com,+1-708-439-6935,https://company537.com,Conference,0.41428388951639766,86807.67172224638,2022-01-08
CLIENT_002138,Company 539,Financial Services,Startup,514654209.19396764,Canada,contact538@company538.com,+1-381-983-3146,https://company538.com,Conference,0.4688215394338856,1847.4631375617664,2022-09-11
CLIENT_002139,Company 540,Education,Mid-market,1107614973.7660449,Australia,contact539@company539.com,+1-275-117-2718,https://company539.com,Referral,0.8865167303201881,17384.516795575735,2022-07-13
CLIENT_002140,Company 541,Technology,Startup,-1069337676.987169,Canada,contact540@company540.com,+1-214-994-5547,https://company540.com,Cold Outreach,0.4019672349956198,2382.8187607774225,2023-01-10
CLIENT_002141,Company 542,Manufacturing,SMB,760447043.4774115,Australia,contact541@company541.com,+1-294-237-6863,https://company541.com,Website,0.4898218366022186,7506.896706011379,2024-03-27
CLIENT_002142,Company 543,Education,Mid-market,-1408635767.9634435,Germany,contact542@company542.com,+1-679-698-1007,https://company542.com,Referral,0.4563754054688891,102083.60104344391,2022-06-09
CLIENT_002143,Company 544,Technology,SMB,177748828.36248627,Australia,contact543@company543.com,+1-820-908-8341,https://company543.com,LinkedIn,0.8703425159386743,8323.825924519493,2021-12-07
CLIENT_002144,Company 545,Healthcare,Mid-market,-1646550605.5274339,France,contact544@company544.com,+1-931-493-9604,https://company544.com,Website,0.29940056070595694,29249.69320870987,2022-07-12
CLIENT_002145,Company 546,Financial Services,Mid-market,2211960283.364973,France,contact545@company545.com,+1-337-762-1336,https://company545.com,Cold Outreach,0.4892103069698234,47101.3343452507,2024-06-03
CLIENT_002146,Company 547,Financial Services,Startup,-282580038.20753574,UK,contact546@company546.com,+1-733-226-7435,https://company546.com,Partner,0.3754079627356473,1908.0842903374837,2023-01-20
CLIENT_002147,Company 548,Technology,Enterprise,12905483865.596676,USA,contact547@company547.com,+1-541-122-3119,https://company547.com,Referral,0.24210931834772176,99360.81981944863,2024-03-19
CLIENT_002148,Company 549,Financial Services,SMB,1947579541.9788282,USA,contact548@company548.com,+1-897-311-2508,https://company548.com,Website,0.6871287957777452,7850.541697552857,2023-06-13
CLIENT_002149,Company 550,Manufacturing,SMB,2768480899.4246287,France,contact549@company549.com,+1-904-283-5330,https://company549.com,LinkedIn,0.13164338581436386,7380.146652306621,2023-09-16
CLIENT_002150,Company 551,Financial Services,Enterprise,5736457791.026994,France,contact550@company550.com,+1-558-361-5225,https://company550.com,Cold Outreach,0.9407360851805777,103576.71320272927,2022-12-14
CLIENT_002151,Company 552,Healthcare,Mid-market,689446958.9721181,Germany,contact551@company551.com,+1-909-273-9000,https://company551.com,Website,0.8519695686955939,97736.9689790913,2021-08-02
CLIENT_002152,Company 553,Financial Services,Startup,-1647706514.81807,USA,contact552@company552.com,+1-719-300-6896,https://company552.com,Website,0.39658808882904933,10466.996004547254,2022-09-28
CLIENT_002153,Company 554,Technology,Startup,2052245696.5195677,France,contact553@company553.com,+1-650-324-1940,https://company553.com,LinkedIn,0.11858036949051338,10913.312934275837,2021-07-23
CLIENT_002154,Company 555,Manufacturing,Mid-market,-841541773.3867967,USA,contact554@company554.com,+1-676-781-9612,https://company554.com,Partner,0.7205420355456142,97800.73712730496,2025-01-21
CLIENT_002155,Company 556,Education,SMB,41383336.63026501,UK,contact555@company555.com,+1-789-631-6361,https://company555.com,Cold Outreach,0.9277291249169909,15440.710380182525,2021-09-09
CLIENT_002156,Company 557,Manufacturing,Enterprise,2001799412.9767413,Canada,contact556@company556.com,+1-896-554-8768,https://company556.com,Conference,0.9510426460364091,96571.24800201732,2023-07-31
CLIENT_002157,Company 558,Technology,SMB,-554510049.9058754,France,contact557@company557.com,+1-653-299-8104,https://company557.com,LinkedIn,0.5007134653916194,13552.348840425597,2022-07-24
CLIENT_002158,Company 559,Education,Enterprise,4306324850.927652,USA,contact558@company558.com,+1-931-690-6556,https://company558.com,LinkedIn,0.465018953863363,103115.52071553213,2022-06-03
CLIENT_002159,Company 560,E-commerce,Mid-market,1391163594.9535015,USA,contact559@company559.com,+1-590-662-5334,https://company559.com,Partner,0.1897886092748354,77946.36390871205,2022-09-01
CLIENT_002160,Company 561,Manufacturing,SMB,-2111843859.8574154,Germany,contact560@company560.com,+1-680-651-3553,https://company560.com,LinkedIn,0.3472742884358326,-4674.838890395933,2023-09-22
CLIENT_002161,Company 562,Technology,SMB,-516323318.5251608,Germany,contact561@company561.com,+1-567-925-1241,https://company561.com,Conference,0.15820172100029822,7746.212377961183,2022-04-16
CLIENT_002162,Company 563,E-commerce,Mid-market,111543144.24317774,UK,contact562@company562.com,+1-891-976-2724,https://company562.com,Partner,0.23001892216882622,63037.545630395085,2021-11-30
CLIENT_002163,Company 564,Manufacturing,Enterprise,23978738624.238552,Canada,contact563@company563.com,+1-935-582-3522,https://company563.com,LinkedIn,0.6876361451875224,105004.67499997761,2023-07-30
CLIENT_002164,Company 565,E-commerce,SMB,-1737608208.389806,UK,contact564@company564.com,+1-358-781-7587,https://company564.com,Referral,0.1351114535975906,6456.714830638314,2021-11-07
CLIENT_002165,Company 566,Manufacturing,Mid-market,-585457305.034629,UK,contact565@company565.com,+1-362-664-1753,https://company565.com,Website,0.9197687398188188,75092.19662509579,2024-02-06
CLIENT_002166,Company 567,Financial Services,Startup,1022823886.1198176,France,contact566@company566.com,+1-970-339-1880,https://company566.com,Website,0.2894874972664374,5721.046041919621,2022-03-15
CLIENT_002167,Company 568,Healthcare,SMB,2534854891.024516,France,contact567@company567.com,+1-805-796-8971,https://company567.com,LinkedIn,0.3814838886376438,12241.402793377209,2023-01-30
CLIENT_002168,Company 569,Financial Services,Mid-market,1335208991.0542579,UK,contact568@company568.com,+1-756-762-3679,https://company568.com,Referral,0.5086904524409446,16165.479854723098,2024-11-30
CLIENT_002169,Company 570,Healthcare,Mid-market,-390730568.4679673,UK,contact569@company569.com,+1-853-640-9523,https://company569.com,Conference,0.11910569806357534,45397.444788961526,2023-08-11
CLIENT_002170,Company 571,Technology,Startup,2812224454.628632,USA,contact570@company570.com,+1-866-340-7548,https://company570.com,LinkedIn,0.17529270852343593,5400.028418283144,2021-11-03
CLIENT_002171,Company 572,Education,Enterprise,10644482439.948408,France,contact571@company571.com,+1-347-487-4876,https://company571.com,Website,1.0038238958011871,99640.53302707378,2024-04-22
CLIENT_002172,Company 573,E-commerce,Enterprise,23396885670.06707,France,contact572@company572.com,+1-301-318-6812,https://company572.com,Cold Outreach,0.2811868224028281,104457.99820963327,2023-11-23
CLIENT_002173,Company 574,Technology,Startup,65880937.95854562,Canada,contact573@company573.com,+1-938-853-2065,https://company573.com,Conference,0.30381355463108173,8759.560059549982,2024-06-26
CLIENT_002174,Company 575,Manufacturing,SMB,1070745930.750104,Australia,contact574@company574.com,+1-387-165-3105,https://company574.com,Cold Outreach,0.5886900794143254,622.6261467537342,2024-07-31
CLIENT_002175,Company 576,E-commerce,Enterprise,48682807873.21169,UK,contact575@company575.com,+1-507-609-1685,https://company575.com,Cold Outreach,0.49152503272537107,96632.34004086201,2023-10-22
CLIENT_002176,Company 577,E-commerce,Enterprise,45522527389.91868,France,contact576@company576.com,+1-398-537-9508,https://company576.com,Referral,0.7521213605576528,96869.52217653941,2022-05-30
CLIENT_002177,Company 578,Education,SMB,676426081.6217422,USA,contact577@company577.com,+1-786-574-6951,https://company577.com,Website,0.7061866602385005,7305.346971348885,2021-07-31
CLIENT_002178,Company 579,Manufacturing,SMB,321125275.9914574,Australia,contact578@company578.com,+1-467-524-6777,https://company578.com,LinkedIn,0.6843406880478109,1145.7635737557925,2023-07-18
CLIENT_002179,Company 580,E-commerce,Enterprise,16584225244.54365,Germany,contact579@company579.com,+1-768-418-1402,https://company579.com,Cold Outreach,0.5866459703460907,104883.24504275525,2024-02-12
CLIENT_002180,Company 581,E-commerce,Enterprise,48994680425.38727,Canada,contact580@company580.com,+1-232-285-4514,https://company580.com,Website,0.45262342411332307,101619.31931923582,2021-08-05
CLIENT_002181,Company 582,E-commerce,SMB,584981526.632308,Germany,contact581@company581.com,+1-592-222-8348,https://company581.com,Cold Outreach,0.9421617188527946,10592.167490915528,2021-10-03
CLIENT_002182,Company 583,E-commerce,SMB,1089687599.3198743,Canada,contact582@company582.com,+1-952-393-3157,https://company582.com,Website,0.9793400313699857,6602.984595493282,2025-01-20
CLIENT_002183,Company 584,Manufacturing,SMB,-2318199472.83334,Germany,contact583@company583.com,+1-759-319-3589,https://company583.com,Cold Outreach,0.8608967862622805,6510.522000301674,2024-03-23
CLIENT_002184,Company 585,E-commerce,Startup,1468015030.5853739,UK,contact584@company584.com,+1-256-519-7618,https://company584.com,Conference,0.7569759905713465,-3090.541092376672,2023-09-01
CLIENT_002185,Company 586,E-commerce,Enterprise,2847808014.626339,UK,contact585@company585.com,+1-776-841-1507,https://company585.com,LinkedIn,0.4620141375033647,97249.9145564481,2022-11-26
CLIENT_002186,Company 587,Manufacturing,Startup,-91812032.22234687,Canada,contact586@company586.com,+1-901-782-8930,https://company586.com,Conference,0.6939902759494145,5148.638727167224,2024-01-11
CLIENT_002187,Company 588,Financial Services,SMB,-2438272541.2475896,Canada,contact587@company587.com,+1-924-731-5564,https://company587.com,Cold Outreach,0.40800066386497386,9677.537786719426,2023-11-09
CLIENT_002188,Company 589,Healthcare,Mid-market,801635531.9334803,USA,contact588@company588.com,+1-232-426-5173,https://company588.com,LinkedIn,0.19354242059468527,39039.97639787402,2025-01-31
CLIENT_002189,Company 590,Financial Services,Startup,1541185631.5291166,Germany,contact589@company589.com,+1-543-128-8890,https://company589.com,Partner,0.21901128286195432,7122.0962398084885,2022-02-01
CLIENT_002190,Company 591,Healthcare,Enterprise,12294591267.718895,Canada,contact590@company590.com,+1-861-911-8953,https://company590.com,Referral,0.5049800669263848,99489.53049514157,2024-11-13
CLIENT_002191,Company 592,Education,Mid-market,475246561.5669646,France,contact591@company591.com,+1-719-980-6639,https://company591.com,Conference,0.9297154544069205,91917.7767174172,2021-06-22
CLIENT_002192,Company 593,Financial Services,Enterprise,7475894846.843331,Australia,contact592@company592.com,+1-374-111-4290,https://company592.com,Referral,0.9916552230353147,99501.8173179376,2024-02-15
CLIENT_002193,Company 594,Manufacturing,Mid-market,1714359530.3733118,UK,contact593@company593.com,+1-936-218-5849,https://company593.com,LinkedIn,0.2634958005386374,36146.896667191046,2021-09-24
CLIENT_002194,Company 595,Technology,Mid-market,717534738.7212156,Germany,contact594@company594.com,+1-364-861-3100,https://company594.com,Website,0.41834765103191685,71933.40387081371,2023-11-23
CLIENT_002195,Company 596,Financial Services,SMB,-293557428.32287705,Germany,contact595@company595.com,+1-331-340-7203,https://company595.com,Partner,0.47237437641757296,11688.269871202647,2021-08-29
CLIENT_002196,Company 597,Healthcare,Mid-market,-1212881841.6903646,Australia,contact596@company596.com,+1-739-315-5184,https://company596.com,Referral,0.738521636444899,41169.335140751595,2023-11-14
CLIENT_002197,Company 598,Financial Services,Enterprise,50601096159.18069,USA,contact597@company597.com,+1-499-334-5917,https://company597.com,LinkedIn,0.30639473915873994,96276.95291894575,2023-06-21
CLIENT_002198,Company 599,Healthcare,Startup,-2182456096.734401,France,contact598@company598.com,+1-819-572-1522,https://company598.com,LinkedIn,0.4195097170017982,10866.235265869649,2024-09-30
CLIENT_002199,Company 600,Financial Services,Enterprise,20131569710.96154,Canada,contact599@company599.com,+1-203-869-4471,https://company599.com,Partner,0.4679293231773556,98069.49568668759,2023-01-15
CLIENT_002200,Company 601,Healthcare,Enterprise,4380315089.411381,Australia,contact600@company600.com,+1-961-875-4688,https://company600.com,Website,0.8102855559446351,104791.89597063906,2021-07-13
CLIENT_002201,Company 602,Technology,Startup,-2151069440.646657,USA,contact601@company601.com,+1-464-754-8313,https://company601.com,Website,0.8522579388898828,1541.6139924214458,2023-05-27
CLIENT_002202,Company 603,Financial Services,Mid-market,3134064944.118306,USA,contact602@company602.com,+1-290-635-4592,https://company602.com,Conference,0.5691153156879647,26603.668796479404,2023-01-23
CLIENT_002203,Company 604,Financial Services,Startup,-1185867309.051443,Australia,contact603@company603.com,+1-930-999-5194,https://company603.com,Website,0.1287280194160799,6527.1192432563375,2022-12-10
CLIENT_002204,Company 605,Education,Mid-market,-412775935.8266279,UK,contact604@company604.com,+1-297-185-4372,https://company604.com,Conference,0.9136623583391704,98949.70212867577,2024-10-10
CLIENT_002205,Company 606,E-commerce,Startup,-1331469120.2649345,USA,contact605@company605.com,+1-483-119-3535,https://company605.com,LinkedIn,0.6452438037369226,1928.1497338010854,2023-01-22
CLIENT_002206,Company 607,E-commerce,SMB,670345887.3268514,Germany,contact606@company606.com,+1-817-817-7667,https://company606.com,LinkedIn,0.6964017531207793,14162.795317522161,2022-08-05
CLIENT_002207,Company 608,E-commerce,SMB,-122462253.74036008,Germany,contact607@company607.com,+1-966-922-8908,https://company607.com,Partner,0.6659946597968327,5123.523314571949,2023-12-14
CLIENT_002208,Company 609,E-commerce,Enterprise,7629333395.691045,UK,contact608@company608.com,+1-266-219-7833,https://company608.com,Referral,0.21513058553632589,100344.76433775468,2023-06-30
