project_id,client_id,project_name,project_type,tech_stack,project_status,priority,start_date,planned_end_date,actual_end_date,budget_original,budget_current,hours_estimated,hours_actual,team_size,complexity_score
PROJECT_007592,CLIENT_007592,CRM System Project 593,CRM System,Java/Spring/Oracle,Planning,Low,2024-12-19,2025-12-14,,224563.0623592434,195609.05827211103,1504.511512010121,1147.0501042159578,5.089022960857236,9.045722217356012
PROJECT_007593,CLIENT_007593,Data Analytics Platform Project 594,Data Analytics Platform,Python/Django/MySQL,Planning,Low,2023-11-07,2024-05-04,,9684.53626077065,26944.3834551392,59.987419212945056,33.156934264012214,2.8579684340216533,5.313047542491968
PROJECT_007594,CLIENT_007594,API Development Project 595,API Development,Python/Django/MySQL,Testing,Medium,2023-09-18,2024-08-11,,58923.27879448025,46807.61188389137,187.76898737474667,243.57177879927684,8.033922319239116,9.931777403718979
PROJECT_007595,CLIENT_007595,API Development Project 596,API Development,React/Node.js/PostgreSQL,Completed,Medium,2025-02-03,2025-05-15,2025-05-30,-9466.458329031197,-481.2816037940174,-77.72373764692173,18.814885430979977,2.0767700009603725,1.673713721810664
PROJECT_007596,CLIENT_007596,DevOps Setup Project 597,DevOps Setup,Python/Django/MySQL,Deployment,High,2024-03-10,2025-01-08,,21050.72469725646,21693.697523649684,189.79440489388762,143.32335960513151,4.951328618172842,8.223440839295943
PROJECT_007597,CLIENT_007597,Data Analytics Platform Project 598,Data Analytics Platform,Python/Django/MySQL,Completed,Low,2024-11-28,2025-11-09,2025-11-08,30471.98822157656,34172.19879395425,-0.3654564629324,194.6049722007238,5.119320886253139,9.051884319953851
PROJECT_007598,CLIENT_007598,CRM System Project 599,CRM System,Python/Django/MySQL,Completed,Low,2023-09-15,2023-12-01,2023-12-03,-3320.31111729415,12029.608081802004,142.7085972821261,50.8056185537948,3.0464517327173484,1.7146265015356932
PROJECT_007599,CLIENT_007599,DevOps Setup Project 600,DevOps Setup,Java/Spring/Oracle,Deployment,Medium,2025-01-28,2025-06-30,,124948.36077344266,112449.2936713729,841.8260014211231,792.3649224628114,4.841798775989788,3.550844761854233
PROJECT_007600,CLIENT_007600,API Development Project 601,API Development,React/Node.js/PostgreSQL,Development,High,2023-09-15,2024-05-03,,83659.1346226397,55117.27888449715,760.5685784634597,646.1076862744135,4.914816551690354,6.116880916326347
PROJECT_007601,CLIENT_007601,DevOps Setup Project 602,DevOps Setup,Python/Django/MySQL,Planning,Low,2024-04-06,2024-10-23,,5699.360510553692,21048.914099211466,10.342138873458865,138.50696658483716,5.114622814689185,5.130111600856634
PROJECT_007602,CLIENT_007602,E-commerce Site Project 603,E-commerce Site,Python/Django/MySQL,Discovery,Critical,2023-07-25,2024-02-28,,22881.84727294352,47839.74585725332,174.174931145134,178.1547745567359,3.02983373594895,4.850328761470246
PROJECT_007603,CLIENT_007603,Mobile App Project 604,Mobile App,Python/Django/MySQL,Planning,Low,2023-09-02,2024-06-21,,12066.920457132408,-8158.914469144107,194.91650264695278,-6.954963325361817,5.917903400396226,9.17475525390924
PROJECT_007604,CLIENT_007604,DevOps Setup Project 605,DevOps Setup,React/Node.js/PostgreSQL,Completed,Critical,2023-12-12,2024-08-14,2024-09-18,54992.641423744666,35482.55772730612,307.3712831662659,335.94482336775525,4.047192849015697,5.797047878110011
PROJECT_007605,CLIENT_007605,Web Application Project 606,Web Application,Java/Spring/Oracle,Planning,Critical,2024-07-30,2025-05-12,,396684.6310924269,390653.0805382497,2474.6643507693852,2556.4239271464653,7.1030035084061875,7.7118842819700015
PROJECT_007606,CLIENT_007606,API Development Project 607,API Development,Python/Django/MySQL,Testing,High,2023-06-10,2024-05-06,,10085.188277386189,6542.459042984849,47.760614100464515,199.00105142704552,7.6664057668783805,9.850364026306544
PROJECT_007607,CLIENT_007607,AI/ML Solution Project 608,AI/ML Solution,Java/Spring/Oracle,Planning,Low,2025-03-21,2026-01-08,,-2880.678249962828,81.20379379956285,233.12715711979294,153.16748792545303,4.3330637651667425,6.911907699654114
PROJECT_007608,CLIENT_007608,AI/ML Solution Project 609,AI/ML Solution,Java/Spring/Oracle,Deployment,Medium,2024-01-24,2024-04-24,,18042.90789545735,14320.290874977929,-18.398332109451957,158.79643563679718,0.9916206809684447,0.6706535360927884
PROJECT_007609,CLIENT_007609,AI/ML Solution Project 610,AI/ML Solution,Python/Django/MySQL,Deployment,Medium,2023-08-19,2024-08-02,,270449.9600870928,303030.9321084653,1954.5090029150028,1984.4875089221734,6.820050040331733,9.183124925476095
PROJECT_007610,CLIENT_007610,Web Application Project 611,Web Application,React/Node.js/PostgreSQL,Planning,High,2024-07-15,2025-01-25,,10393.40515635622,-8613.43444875516,140.98128289509046,-56.43936620065283,5.1319845330140135,3.6201393588225526
PROJECT_007611,CLIENT_007611,Mobile App Project 612,Mobile App,React/Node.js/PostgreSQL,Deployment,High,2024-03-30,2024-07-13,,21563.12775530839,22811.84507546899,-31.62505140950256,-176.23614809121568,3.0024100072457545,1.749297835250811
PROJECT_007612,CLIENT_007612,API Development Project 613,API Development,Python/Django/MySQL,Discovery,Medium,2024-02-29,2025-02-17,,39504.981669103385,44724.7580596245,265.6952012996809,325.56189811647386,5.1923730100069125,8.894713270122159
PROJECT_007613,CLIENT_007613,Data Analytics Platform Project 614,Data Analytics Platform,React/Node.js/PostgreSQL,Deployment,Medium,2025-01-26,2025-12-31,,13518.37030921695,41126.18569212575,120.4070946223621,205.97298876677138,7.029763064611002,9.596576349995317
PROJECT_007614,CLIENT_007614,Data Analytics Platform Project 615,Data Analytics Platform,Python/Django/MySQL,Discovery,Critical,2023-06-14,2024-01-10,,20407.84880432673,-19293.34075085651,146.71578264209376,49.77789348958869,6.214867035717665,5.882214523788366
PROJECT_007615,CLIENT_007615,AI/ML Solution Project 616,AI/ML Solution,Python/Django/MySQL,Deployment,Low,2023-10-04,2024-04-30,,28235.85343241987,-7776.0341494355525,49.1311931598272,135.63046264844718,5.076422930750603,5.334655083356777
PROJECT_007616,CLIENT_007616,E-commerce Site Project 617,E-commerce Site,React/Node.js/PostgreSQL,Planning,Low,2024-01-15,2025-01-15,,54861.72950399106,69473.81697771898,219.8966736351027,247.73218226638383,7.083927219168353,9.780585314983878
PROJECT_007617,CLIENT_007617,CRM System Project 618,CRM System,React/Node.js/PostgreSQL,Deployment,Critical,2023-09-12,2024-04-07,,226910.14597451992,237662.35422014788,1454.9483312622222,1207.268247900783,4.768180705264728,6.242070788737451
PROJECT_007618,CLIENT_007618,DevOps Setup Project 619,DevOps Setup,Java/Spring/Oracle,Deployment,Medium,2023-10-28,2024-08-07,,59922.79874568997,92218.05967291327,510.2090566786626,489.22393831275883,6.1989477740127334,8.214727829742708
PROJECT_007619,CLIENT_007619,Data Analytics Platform Project 620,Data Analytics Platform,React/Node.js/PostgreSQL,Deployment,Critical,2023-10-26,2024-05-01,,34429.02240257812,30960.34517390422,124.37494454709802,174.56367416529724,5.027558753065972,5.2064987968011565
PROJECT_007620,CLIENT_007620,E-commerce Site Project 621,E-commerce Site,Java/Spring/Oracle,Testing,Critical,2024-02-23,2024-11-05,,375562.13230916666,336398.428224801,2414.640099550197,1900.068654766644,5.20141948498648,8.298125749788113
PROJECT_007621,CLIENT_007621,CRM System Project 622,CRM System,Java/Spring/Oracle,Development,High,2023-12-24,2024-07-12,,82295.61951158398,113935.41899703557,681.7258828596014,554.2561748897444,4.993059268707298,4.182362581467507
PROJECT_007622,CLIENT_007622,Web Application Project 623,Web Application,Java/Spring/Oracle,Testing,Medium,2023-07-27,2024-05-07,,31632.59408153031,25866.8377620829,226.13733253131142,113.94828920299045,5.183917414242057,7.149678539912195
PROJECT_007623,CLIENT_007623,AI/ML Solution Project 624,AI/ML Solution,React/Node.js/PostgreSQL,Testing,Low,2025-04-29,2026-04-20,,24306.25627967563,21697.435979796253,77.67383083421944,121.8542587256605,6.043680739291557,9.412937169037066
PROJECT_007624,CLIENT_007624,API Development Project 625,API Development,Java/Spring/Oracle,Development,Low,2024-11-04,2025-10-15,,229539.27050886335,263356.3616804179,1406.8698920428524,1193.9379275535262,4.789340179946231,8.880842614272602
PROJECT_007625,CLIENT_007625,Data Analytics Platform Project 626,Data Analytics Platform,Java/Spring/Oracle,Development,High,2024-12-24,2025-05-22,,45321.229702077486,74487.36660628322,342.3411314208183,381.8116056958395,1.6905727348993043,2.669341664409716
PROJECT_007626,CLIENT_007626,E-commerce Site Project 627,E-commerce Site,Python/Django/MySQL,Development,High,2023-08-25,2024-02-10,,12760.031204694158,12731.316606623282,195.36726863509833,178.28634619710252,5.078506609676066,4.495995178914081
PROJECT_007627,CLIENT_007627,Web Application Project 628,Web Application,Python/Django/MySQL,Completed,Low,2024-04-18,2024-12-10,2024-12-15,251539.40380739013,284209.04697023437,1896.6834742246758,2255.2148922992546,5.013483031190441,5.088342872377394
PROJECT_007628,CLIENT_007628,CRM System Project 629,CRM System,Java/Spring/Oracle,Completed,Critical,2023-07-31,2024-06-02,2024-05-13,32220.401933613575,24755.78219120972,58.8619627521239,-118.15655042791263,6.1387321776301,8.87786119841416
PROJECT_007629,CLIENT_007629,Web Application Project 630,Web Application,Python/Django/MySQL,Completed,Critical,2025-03-12,2025-08-08,2025-07-22,-1698.3543437813337,16881.440447695575,-27.32857242292721,-1.0907346895476877,4.268580926865304,3.166802463159329
PROJECT_007630,CLIENT_007630,CRM System Project 631,CRM System,Java/Spring/Oracle,Development,Low,2024-12-12,2025-04-14,,81430.51490710505,125337.14141761769,677.6915186744701,732.9950942739163,4.251916117657497,2.886775493835344
PROJECT_007631,CLIENT_007631,AI/ML Solution Project 632,AI/ML Solution,Python/Django/MySQL,Completed,Medium,2025-01-24,2025-05-12,2025-04-12,48776.44205607558,43054.000564141104,353.073756690347,344.2211935978717,2.538119070834478,1.2392169044184134
PROJECT_007632,CLIENT_007632,AI/ML Solution Project 633,AI/ML Solution,Java/Spring/Oracle,Development,Critical,2023-11-23,2024-09-12,,411816.8011634503,381050.65841310984,2785.378221448886,3405.8456935775107,5.944097575319009,6.725358259812117
PROJECT_007633,CLIENT_007633,Mobile App Project 634,Mobile App,Java/Spring/Oracle,Deployment,Low,2024-09-04,2025-03-27,,105669.24714709636,98012.70719750767,600.0786362867369,629.0652599433926,4.218318945594286,3.7319319901766734
PROJECT_007634,CLIENT_007634,AI/ML Solution Project 635,AI/ML Solution,Java/Spring/Oracle,Planning,Low,2024-01-30,2024-04-30,,35448.9229634194,39498.34623133258,161.9335666651901,225.83391335400106,1.867391075223788,1.8867602617497088
PROJECT_007635,CLIENT_007635,Web Application Project 636,Web Application,React/Node.js/PostgreSQL,Planning,Critical,2024-12-27,2025-09-01,,162551.74646827666,200065.27975258342,1135.6118911344242,1305.4376564773563,4.150158285603227,5.68418199726274
PROJECT_007636,CLIENT_007636,Mobile App Project 637,Mobile App,Java/Spring/Oracle,Testing,High,2025-03-13,2025-06-26,,90578.5566568715,118763.77057087737,762.9540379141645,704.6900855760589,4.45707096307739,3.2204232580149577
PROJECT_007637,CLIENT_007637,DevOps Setup Project 638,DevOps Setup,Java/Spring/Oracle,Deployment,Low,2023-12-23,2024-03-08,,71892.10215178326,51952.69956296014,430.71674836286525,244.39256862830484,3.917837749293326,2.1382653127616287
PROJECT_007638,CLIENT_007638,DevOps Setup Project 639,DevOps Setup,Java/Spring/Oracle,Completed,Medium,2024-06-11,2025-02-15,2025-03-31,16219.582698951199,-6693.0873605483175,107.11742607361438,4.786964619300377,4.9183409366498,6.235953263374428
PROJECT_007639,CLIENT_007639,API Development Project 640,API Development,React/Node.js/PostgreSQL,Planning,High,2024-05-13,2024-12-16,,16864.47722897301,15516.99117188224,245.57813839490825,103.33064870366317,6.0981828210612035,6.298524507357292
PROJECT_007640,CLIENT_007640,CRM System Project 641,CRM System,Python/Django/MySQL,Development,High,2024-12-22,2025-04-17,,2858.56519053024,29193.10633925801,110.28777362790868,98.1246877698195,4.189008939054815,2.346776717704582
PROJECT_007641,CLIENT_007641,API Development Project 642,API Development,Python/Django/MySQL,Completed,Critical,2024-05-11,2024-08-08,2024-08-10,60676.171113406905,55195.06947257661,241.22476509755458,152.9333531908486,2.355181978980057,0.8214972029031852
PROJECT_007642,CLIENT_007642,CRM System Project 643,CRM System,Python/Django/MySQL,Deployment,High,2024-01-31,2024-10-06,,-12428.12190126648,14377.863205057549,124.80356719231642,-126.17777677473896,6.14325300724281,6.438810141862019
PROJECT_007643,CLIENT_007643,CRM System Project 644,CRM System,Python/Django/MySQL,Completed,Critical,2023-07-12,2023-11-01,2023-10-10,-1766.409483276786,10161.218847763555,193.75689168473133,-59.65767358796606,0.9150218774494867,1.0830563972240779
PROJECT_007644,CLIENT_007644,E-commerce Site Project 645,E-commerce Site,React/Node.js/PostgreSQL,Discovery,Low,2024-11-30,2025-09-11,,4267.581143088055,3626.3074649628998,-58.86022985758757,59.626275125298505,5.158094845384332,6.999892523823853
PROJECT_007645,CLIENT_007645,AI/ML Solution Project 646,AI/ML Solution,Java/Spring/Oracle,Deployment,Medium,2023-07-04,2024-04-08,,451755.0268781582,560327.7274749933,3127.9289185243074,3436.0392466343624,7.158616327255898,7.544511411258485
PROJECT_007646,CLIENT_007646,E-commerce Site Project 647,E-commerce Site,Java/Spring/Oracle,Deployment,Low,2024-11-17,2025-03-20,,18015.98642992985,20593.910554478058,44.8265889097486,96.31934750903035,2.1078567992876986,1.9796430248992143
PROJECT_007647,CLIENT_007647,E-commerce Site Project 648,E-commerce Site,React/Node.js/PostgreSQL,Deployment,Medium,2024-02-09,2025-01-11,,3365.87783838577,3604.037392044738,51.651981213894615,22.30350902944801,8.290322358400092,10.127407358856587
PROJECT_007648,CLIENT_007648,CRM System Project 649,CRM System,Python/Django/MySQL,Testing,Critical,2023-10-25,2024-03-18,,28694.764083864247,37522.72457992121,331.9831207567907,134.24921628090135,3.057529373304468,3.508615504781863
PROJECT_007649,CLIENT_007649,Web Application Project 650,Web Application,React/Node.js/PostgreSQL,Planning,Low,2024-01-16,2024-07-11,,-12544.535140902131,23755.856742990785,171.80141812743108,143.78102693394555,1.7852833904321623,3.710651570840515
PROJECT_007650,CLIENT_007650,AI/ML Solution Project 651,AI/ML Solution,Java/Spring/Oracle,Testing,Critical,2024-11-29,2025-10-07,,298292.5004598328,287313.71972184186,1659.5311765169258,1626.4844294397453,5.054594802797997,7.981333646232154
PROJECT_007651,CLIENT_007651,Mobile App Project 652,Mobile App,React/Node.js/PostgreSQL,Discovery,High,2024-04-12,2024-10-23,,97466.40968408748,146092.05861477897,756.4318325373149,842.7089233987231,4.933840944394664,5.050814577652955
PROJECT_007652,CLIENT_007652,E-commerce Site Project 653,E-commerce Site,Java/Spring/Oracle,Testing,Low,2025-01-08,2025-11-02,,302482.59405162476,287376.90435402247,1999.4905458847609,1566.8365937894098,5.800940870259207,8.206576449560304
PROJECT_007653,CLIENT_007653,Web Application Project 654,Web Application,React/Node.js/PostgreSQL,Development,Low,2024-07-06,2025-05-01,,170364.27068523125,153990.30682108528,1078.929874396812,1335.4809139391073,5.9128566626325805,7.676259724211188
PROJECT_007654,CLIENT_007654,Data Analytics Platform Project 655,Data Analytics Platform,Python/Django/MySQL,Development,High,2024-08-08,2025-02-21,,62744.59980859448,57050.183694642314,478.7055713947453,394.65800765204284,2.756186093762888,4.98573709627167
PROJECT_007655,CLIENT_007655,API Development Project 656,API Development,Java/Spring/Oracle,Discovery,Low,2024-04-21,2024-12-31,,506510.9665278497,518486.8516999009,3548.762902830951,3540.643875582105,5.024040980250147,7.810973677825602
PROJECT_007656,CLIENT_007656,E-commerce Site Project 657,E-commerce Site,Java/Spring/Oracle,Deployment,Medium,2024-04-17,2024-11-15,,26490.545321904283,-14179.894541875306,145.2351979998562,199.02963850201735,4.055920542837816,5.136691156367476
PROJECT_007657,CLIENT_007657,Mobile App Project 658,Mobile App,Python/Django/MySQL,Planning,Medium,2023-07-11,2024-05-30,,118679.51739966142,134294.86357582826,749.9072537729431,1026.2591801775736,6.815573146813975,9.332148604500512
PROJECT_007658,CLIENT_007658,Data Analytics Platform Project 659,Data Analytics Platform,Java/Spring/Oracle,Development,Medium,2024-06-20,2024-09-17,,43964.68543029713,48056.69985993203,341.32401432733093,296.9818215610809,1.0575621340813826,1.562475753585324
PROJECT_007659,CLIENT_007659,CRM System Project 660,CRM System,Java/Spring/Oracle,Planning,High,2023-11-29,2024-07-10,,83703.53258896248,71094.74007193584,569.7569454797692,467.0363312996557,4.969918332867779,6.067178963896158
PROJECT_007660,CLIENT_007660,AI/ML Solution Project 661,AI/ML Solution,Java/Spring/Oracle,Development,Low,2023-09-14,2023-12-31,,3622.160702688921,-8193.990542407648,-154.83470815835886,-69.03077257091293,4.293976871256505,1.6584163107468546
PROJECT_007661,CLIENT_007661,DevOps Setup Project 662,DevOps Setup,Python/Django/MySQL,Deployment,High,2024-11-26,2025-04-16,,116066.88451179821,146512.5449421251,790.5340842344381,788.2553318302374,4.190548482422088,4.150649293331351
PROJECT_007662,CLIENT_007662,Data Analytics Platform Project 663,Data Analytics Platform,Python/Django/MySQL,Deployment,Medium,2024-01-16,2024-05-30,,156574.60139624024,180579.67528941162,1012.849720223568,1189.1957421850461,3.0633341357021635,3.895426713970412
PROJECT_007663,CLIENT_007663,API Development Project 664,API Development,Python/Django/MySQL,Development,High,2024-10-09,2025-03-22,,21718.126455724796,12295.203651388629,76.95842542658704,180.69488309609176,4.0754398923666875,3.5960288212321005
PROJECT_007664,CLIENT_007664,Mobile App Project 665,Mobile App,React/Node.js/PostgreSQL,Completed,Critical,2023-12-21,2024-04-02,2024-04-02,45510.961091527075,29684.331158550638,349.1237587799581,320.1147234923656,2.3036625869795073,0.850458552419421
PROJECT_007665,CLIENT_007665,Web Application Project 666,Web Application,Python/Django/MySQL,Completed,Medium,2024-11-20,2025-04-18,2025-04-16,15426.222663463675,-10337.589640206132,83.4957610427563,14.57661420163836,3.0060968408389264,1.8910524738706984
PROJECT_007666,CLIENT_007666,Web Application Project 667,Web Application,React/Node.js/PostgreSQL,Planning,High,2025-01-21,2025-08-09,,-6442.133026734387,16075.58428601659,57.946368133355904,-43.26154087468187,4.1294683879128895,5.99845988305326
PROJECT_007667,CLIENT_007667,AI/ML Solution Project 668,AI/ML Solution,Java/Spring/Oracle,Planning,Critical,2024-03-14,2025-01-03,,249400.2211541674,234112.05486676027,1640.112790964069,1972.4487678279918,5.257938186404037,6.986969543289206
PROJECT_007668,CLIENT_007668,AI/ML Solution Project 669,AI/ML Solution,React/Node.js/PostgreSQL,Development,Low,2023-11-10,2024-09-29,,401090.1850952945,532684.1872272718,2808.919132573688,2079.6704544601166,5.8720148203193565,8.804228672372671
PROJECT_007669,CLIENT_007669,Mobile App Project 670,Mobile App,Java/Spring/Oracle,Testing,Medium,2024-06-17,2025-07-08,,80234.19165808988,57146.855908911515,523.061035467223,535.5870475646187,6.196249917483614,10.167615646504998
PROJECT_007670,CLIENT_007670,E-commerce Site Project 671,E-commerce Site,Python/Django/MySQL,Discovery,Medium,2023-09-05,2024-09-29,,6157.0436612127,9803.15575085707,165.53311844336062,39.58508381313661,6.948380696206112,10.503669670645897
PROJECT_007671,CLIENT_007671,CRM System Project 672,CRM System,Python/Django/MySQL,Completed,High,2024-11-06,2025-11-06,2025-10-22,12801.746001742653,17229.511119706985,172.3281883873592,110.22255852433422,8.346836420269284,9.905470872249195
PROJECT_007672,CLIENT_007672,E-commerce Site Project 673,E-commerce Site,Python/Django/MySQL,Discovery,Low,2023-10-26,2024-04-11,,82335.74097026067,81619.25678709461,499.9931452657872,556.408807298123,3.575084571060695,3.385469371680452
PROJECT_007673,CLIENT_007673,API Development Project 674,API Development,Java/Spring/Oracle,Development,High,2025-03-26,2026-02-03,,595138.2124247141,739613.1753151919,4038.1337939227583,4607.363445406799,6.130868323322,9.942050603604356
PROJECT_007674,CLIENT_007674,Mobile App Project 675,Mobile App,React/Node.js/PostgreSQL,Deployment,Low,2023-08-28,2024-03-18,,19103.376641876715,-10884.35033666854,114.77663548154236,260.28380208446595,4.12347303839206,4.988360385579166
PROJECT_007675,CLIENT_007675,Data Analytics Platform Project 676,Data Analytics Platform,Python/Django/MySQL,Deployment,Critical,2025-01-25,2025-05-09,,-10636.58821558446,-1456.3624492486415,30.692022337530034,-4.374442443519079,4.276165104323249,3.439164877823978
PROJECT_007676,CLIENT_007676,API Development Project 677,API Development,React/Node.js/PostgreSQL,Deployment,High,2023-06-26,2024-02-01,,3744.843076478318,7123.38586894543,-21.894663266859077,47.114421739887305,4.046621067332096,6.195468163647408
PROJECT_007677,CLIENT_007677,CRM System Project 678,CRM System,Python/Django/MySQL,Testing,Medium,2024-05-02,2024-12-25,,190674.92885601343,203451.78908026972,1489.1094282744211,1543.4429283830073,3.9978266744716686,5.931659874710779
PROJECT_007678,CLIENT_007678,Web Application Project 679,Web Application,Python/Django/MySQL,Deployment,Low,2024-12-21,2025-11-27,,132675.36987805075,159522.4763660683,837.4806819019923,929.053213812577,6.919866003665502,10.097372698841022
PROJECT_007679,CLIENT_007679,API Development Project 680,API Development,React/Node.js/PostgreSQL,Planning,Critical,2023-06-20,2024-04-02,,17216.809897891526,41946.371775657906,70.37336772060456,-13.163236310367793,6.701982627966042,7.881667308250344
PROJECT_007680,CLIENT_007680,Mobile App Project 681,Mobile App,Java/Spring/Oracle,Completed,Critical,2024-10-29,2025-03-27,2025-04-24,118552.85803498645,195121.77559401095,1018.8964167727165,826.4591880381968,2.941249960027618,2.87061546119019
PROJECT_007681,CLIENT_007681,DevOps Setup Project 682,DevOps Setup,React/Node.js/PostgreSQL,Discovery,High,2024-03-15,2024-09-27,,215782.77097969796,234232.99379220465,1251.8164836550973,1323.8718941254342,4.098866237747426,5.592960772564963
PROJECT_007682,CLIENT_007682,AI/ML Solution Project 683,AI/ML Solution,Java/Spring/Oracle,Discovery,Critical,2024-12-19,2025-03-11,,14103.520443149973,5754.203238487929,43.14129214138108,136.98866955666642,2.77028322001216,1.350264557192658
PROJECT_007683,CLIENT_007683,AI/ML Solution Project 684,AI/ML Solution,Python/Django/MySQL,Planning,High,2024-02-17,2024-05-25,,12577.429689848432,-10825.05403392002,26.18475090985847,-61.64540425458253,1.0117719730091992,0.84829287992334
PROJECT_007684,CLIENT_007684,Mobile App Project 685,Mobile App,React/Node.js/PostgreSQL,Planning,Low,2025-01-07,2025-08-01,,84452.17522651084,90307.96492289516,508.49553488019995,505.2670199257616,2.804702019664986,4.952515400049602
PROJECT_007685,CLIENT_007685,Data Analytics Platform Project 686,Data Analytics Platform,Java/Spring/Oracle,Planning,Medium,2023-06-28,2023-09-13,,10457.29384165358,29675.88549443202,134.36481802282748,173.39010144903168,2.8967713052581776,1.4348474430649452
PROJECT_007686,CLIENT_007686,API Development Project 687,API Development,Python/Django/MySQL,Planning,Low,2024-01-10,2024-06-18,,226424.08447233465,227327.99373947535,1459.1670110305906,1045.131468075206,5.071147339244798,3.6072739386397576
PROJECT_007687,CLIENT_007687,DevOps Setup Project 688,DevOps Setup,Java/Spring/Oracle,Testing,Low,2023-07-28,2024-06-07,,260952.06335381887,271857.8411401758,1497.5319793756983,1909.482808877699,5.233698409065634,9.371968895408822
PROJECT_007688,CLIENT_007688,Data Analytics Platform Project 689,Data Analytics Platform,React/Node.js/PostgreSQL,Planning,Critical,2025-02-20,2025-12-14,,33132.326469679676,80409.99989919193,340.8281887912974,169.31415811056493,6.158084335787792,9.36290293101568
PROJECT_007689,CLIENT_007689,Data Analytics Platform Project 690,Data Analytics Platform,React/Node.js/PostgreSQL,Planning,High,2024-03-19,2024-08-17,,-7050.847517587035,10486.922042466398,40.30225471532681,8.315648036735752,3.7432660569852425,2.2971993915952766
PROJECT_007690,CLIENT_007690,Mobile App Project 691,Mobile App,Java/Spring/Oracle,Completed,Low,2024-06-11,2025-01-01,2024-12-26,1363.9691263054137,14005.204591465028,20.963128494993462,120.62610776639627,5.979332208950221,6.702973394669247
PROJECT_007691,CLIENT_007691,CRM System Project 692,CRM System,Python/Django/MySQL,Testing,High,2023-06-17,2023-12-12,,95705.93067565827,79064.73292108445,638.4429814460781,735.0370979405883,3.033336300706269,2.857377442401389
PROJECT_007692,CLIENT_007692,CRM System Project 693,CRM System,React/Node.js/PostgreSQL,Completed,Medium,2024-02-19,2025-01-08,2025-01-04,6791.820749689574,16840.916702678376,258.25776379529003,105.73063316237162,8.01724756737003,9.833668551267149
PROJECT_007693,CLIENT_007693,E-commerce Site Project 694,E-commerce Site,Python/Django/MySQL,Deployment,High,2024-03-26,2024-06-17,,509.5005603401278,-15718.28838136396,188.97894279858247,174.8152697167725,1.195607354955049,0.9502618947366657
PROJECT_007694,CLIENT_007694,DevOps Setup Project 695,DevOps Setup,Java/Spring/Oracle,Discovery,Critical,2024-01-08,2024-07-09,,72589.91252232536,61508.90598299072,458.48211442138887,712.2386099428621,3.949601068640517,3.841039141327024
PROJECT_007695,CLIENT_007695,API Development Project 696,API Development,Java/Spring/Oracle,Discovery,Medium,2024-10-07,2025-04-14,,40223.510503550584,-29624.837843497633,17.551489805532146,59.53463077452578,4.040698207533462,3.8653898270490217
PROJECT_007696,CLIENT_007696,Data Analytics Platform Project 697,Data Analytics Platform,React/Node.js/PostgreSQL,Planning,Medium,2024-12-02,2025-10-25,,6202.696167740709,18174.446821216694,-0.19800528843131815,21.733388790823277,6.145504531181528,9.599335616873567
PROJECT_007697,CLIENT_007697,AI/ML Solution Project 698,AI/ML Solution,Python/Django/MySQL,Testing,High,2024-01-17,2024-10-04,,15549.950747133165,1585.0489650035242,32.31864999137387,124.8515841602979,5.165633365426975,6.907877924574105
PROJECT_007698,CLIENT_007698,Data Analytics Platform Project 699,Data Analytics Platform,React/Node.js/PostgreSQL,Completed,Critical,2025-02-08,2025-05-26,2025-06-11,18090.623758741036,-2532.0640542288957,204.76076949944385,52.05551823432709,2.85035968926599,2.039092269088818
PROJECT_007699,CLIENT_007699,AI/ML Solution Project 700,AI/ML Solution,Java/Spring/Oracle,Development,Medium,2023-07-13,2023-10-03,,6054.135591951739,-10425.269629522052,74.50325429652496,-33.872581174871314,3.16613752552865,2.0129413479409455
PROJECT_007700,CLIENT_007700,E-commerce Site Project 701,E-commerce Site,Python/Django/MySQL,Discovery,High,2024-10-22,2025-01-15,,-18852.684052430068,-20610.06193893996,158.34644176005108,69.64147455948049,3.0484686227643794,1.6057181673258947
PROJECT_007701,CLIENT_007701,CRM System Project 702,CRM System,Java/Spring/Oracle,Development,High,2025-04-12,2025-12-14,,151094.35154859532,173794.67362510422,1187.7057706874573,1229.130820967923,6.079329650730844,6.050516781374368
PROJECT_007702,CLIENT_007702,Web Application Project 703,Web Application,Java/Spring/Oracle,Discovery,Low,2024-11-13,2025-05-26,,24448.646291114943,16842.17529349068,298.7704597507841,173.23937172699033,4.181790930418906,4.929396378607354
PROJECT_007703,CLIENT_007703,E-commerce Site Project 704,E-commerce Site,Python/Django/MySQL,Planning,Low,2024-03-31,2024-07-28,,-3911.148791843849,-5077.843650557757,90.18401997732633,10.633791895254657,3.1317250620765296,1.1571061272396543
PROJECT_007704,CLIENT_007704,Mobile App Project 705,Mobile App,React/Node.js/PostgreSQL,Planning,Medium,2024-06-15,2025-01-02,,34638.31380759125,22588.601426609115,149.2406098350282,312.63214177940034,3.958389169850929,3.6544727571224915
PROJECT_007705,CLIENT_007705,E-commerce Site Project 706,E-commerce Site,React/Node.js/PostgreSQL,Discovery,Medium,2025-04-07,2025-11-24,,6094.538445534051,-1074.1790206272644,-50.35028838642782,-50.592795798892226,3.00029177682042,5.597114937566667
PROJECT_007706,CLIENT_007706,API Development Project 707,API Development,Python/Django/MySQL,Development,Critical,2023-12-26,2024-10-18,,116298.63909926411,106673.8733599326,716.3543688732719,1009.2786644987463,5.117405570735802,7.001853513072768
